Student_ID,Age,Gender,Degree,Branch,CGPA,Internships,Projects,Coding_Skills,Communication_Skills,Aptitude_Test_Score,Soft_Skills_Rating,Certifications,Backlogs,Placement_Status,Placed,Avg_Skill_Score,Experience_Score
39510,19,Male,BCA,ME,6.92,2,3,5,4,71,5,2,1,Not Placed,0,4.666666666666667,9
18778,20,Male,MCA,CSE,8.12,1,5,8,4,92,6,3,0,Not Placed,0,6.0,10
30552,18,Male,B.Sc,Civil,6.83,1,3,5,7,100,5,2,1,Placed,1,5.666666666666667,7
38567,23,Male,BCA,Civil,7.14,0,4,6,6,78,4,2,1,Placed,1,5.333333333333333,6
12846,20,Male,BCA,Civil,6.57,0,3,3,4,81,8,1,1,Not Placed,0,5.0,4
10679,23,Male,B.Sc,ECE,7.69,0,4,6,6,62,6,2,0,Placed,1,6.0,6
42654,18,Male,B.Sc,CSE,7.55,0,4,6,6,71,4,2,0,Placed,1,5.333333333333333,6
13305,19,Female,BCA,ECE,6.3,0,4,6,7,65,5,2,2,Not Placed,0,6.0,6
12182,21,Male,BCA,ME,7.99,2,4,6,7,78,7,2,0,Placed,1,6.666666666666667,10
38340,24,Male,B.Sc,ME,7.24,1,4,5,7,63,5,2,0,Placed,1,5.666666666666667,8
4055,18,Female,MCA,ECE,7.62,0,4,6,4,83,6,2,0,Not Placed,0,5.333333333333333,6
17572,18,Female,B.Tech,Civil,7.23,0,3,4,8,51,6,1,2,Not Placed,0,6.0,4
28305,20,Male,MCA,IT,7.26,1,5,8,5,60,5,2,0,Placed,1,6.0,9
26283,21,Female,B.Sc,ECE,7.31,0,4,5,5,63,6,2,2,Not Placed,0,5.333333333333333,6
17097,19,Male,B.Tech,ME,7.32,0,3,4,6,65,6,1,0,Not Placed,0,5.333333333333333,4
36242,24,Male,BCA,ECE,7.63,1,4,7,6,64,6,2,0,Placed,1,6.333333333333333,8
22460,22,Female,B.Sc,CSE,5.85,1,3,6,7,50,2,2,2,Not Placed,0,5.0,7
42354,23,Female,B.Sc,Civil,7.36,0,3,4,6,74,5,1,1,Not Placed,0,5.0,4
47669,22,Male,B.Tech,CSE,5.31,0,3,4,8,49,6,1,1,Not Placed,0,6.0,4
33560,22,Female,MCA,ME,7.42,1,5,10,6,79,4,3,2,Not Placed,0,6.666666666666667,10
11710,20,Male,BCA,Civil,6.45,1,3,3,3,67,5,1,1,Not Placed,0,3.6666666666666665,6
9414,23,Male,B.Tech,ME,8.15,1,4,5,5,84,3,2,0,Placed,1,4.333333333333333,8
32494,21,Female,BCA,ECE,7.67,1,4,6,7,72,6,2,1,Placed,1,6.333333333333333,8
36818,21,Female,BCA,Civil,7.74,1,4,7,7,66,7,2,0,Placed,1,7.0,8
18609,20,Male,BCA,ECE,5.47,0,3,4,6,59,4,1,1,Not Placed,0,4.666666666666667,4
45543,19,Female,B.Sc,CSE,7.57,2,4,7,6,88,5,2,0,Placed,1,6.0,10
18175,24,Female,BCA,Civil,8.19,1,5,7,9,67,3,2,1,Placed,1,6.333333333333333,9
12380,20,Male,B.Tech,IT,7.48,2,4,5,3,59,3,1,0,Not Placed,0,3.6666666666666665,9
28877,19,Male,BCA,ECE,5.78,0,3,4,3,66,5,1,2,Not Placed,0,4.0,4
43813,20,Male,B.Sc,ME,6.88,1,3,5,4,54,6,1,0,Not Placed,0,5.0,6
13445,19,Male,BCA,CSE,6.4,0,3,5,5,72,3,2,3,Not Placed,0,4.333333333333333,5
37023,24,Female,B.Tech,ECE,4.54,0,2,2,5,38,5,0,2,Not Placed,0,4.0,2
33008,21,Male,B.Tech,ECE,6.71,0,3,5,6,59,6,1,0,Placed,1,5.666666666666667,4
18879,21,Male,B.Tech,Civil,6.82,0,3,3,7,58,7,1,1,Not Placed,0,5.666666666666667,4
7859,19,Female,B.Tech,IT,4.8,1,2,3,7,69,7,1,1,Not Placed,0,5.666666666666667,5
43859,23,Male,MCA,ME,8.71,0,4,6,6,71,4,2,0,Placed,1,5.333333333333333,6
4626,24,Male,BCA,ME,6.2,1,2,2,8,65,6,1,1,Not Placed,0,5.333333333333333,5
9194,21,Female,B.Sc,CSE,6.24,0,3,4,5,57,5,1,1,Not Placed,0,4.666666666666667,4
32726,18,Female,B.Sc,ME,7.13,0,4,5,5,57,8,1,0,Placed,1,6.0,5
17803,24,Male,MCA,ECE,7.55,2,4,7,4,85,6,2,0,Not Placed,0,5.666666666666667,10
30214,18,Male,BCA,IT,6.79,2,4,8,4,60,6,2,1,Not Placed,0,6.0,10
41173,18,Male,B.Sc,Civil,4.62,0,2,2,6,35,5,0,2,Not Placed,0,4.333333333333333,2
36751,20,Male,B.Tech,ECE,7.59,1,4,6,6,83,6,2,0,Placed,1,6.0,8
15603,22,Female,B.Sc,IT,5.77,1,4,8,6,39,6,2,1,Not Placed,0,6.666666666666667,8
10135,20,Male,B.Sc,ECE,8.08,1,6,10,4,79,5,3,1,Not Placed,0,6.333333333333333,11
29724,18,Male,B.Tech,CSE,8.16,3,5,9,6,72,6,3,0,Placed,1,7.0,14
17269,24,Male,B.Tech,Civil,7.89,0,4,5,5,80,5,2,1,Placed,1,5.0,6
36436,24,Male,BCA,Civil,6.96,0,3,3,7,55,6,1,1,Not Placed,0,5.333333333333333,4
29985,22,Male,B.Tech,IT,7.06,0,3,4,7,52,9,1,0,Not Placed,0,6.666666666666667,4
21934,19,Male,B.Sc,ECE,7.69,1,4,7,5,54,4,2,1,Not Placed,0,5.333333333333333,8
39920,19,Female,B.Tech,CSE,5.36,1,3,6,4,65,5,2,1,Not Placed,0,5.0,7
4535,23,Female,B.Tech,ECE,6.6,0,3,5,6,72,5,2,2,Not Placed,0,5.333333333333333,5
19928,20,Female,B.Sc,Civil,5.79,1,2,1,4,63,5,1,1,Not Placed,0,3.3333333333333335,5
23211,24,Female,B.Sc,CSE,6.36,1,3,5,6,59,6,1,2,Not Placed,0,5.666666666666667,6
2436,22,Male,B.Sc,Civil,7.25,3,4,7,6,65,5,2,0,Placed,1,6.0,12
12596,23,Male,B.Sc,Civil,6.58,1,3,3,4,80,9,1,0,Not Placed,0,5.333333333333333,6
46610,23,Male,BCA,ME,6.19,0,3,3,5,67,6,1,2,Not Placed,0,4.666666666666667,4
22687,18,Male,B.Sc,ME,5.68,0,2,3,7,71,7,1,2,Not Placed,0,5.666666666666667,3
439,19,Male,MCA,CSE,7.4,0,4,5,4,78,5,2,1,Not Placed,0,4.666666666666667,6
25858,19,Male,B.Sc,CSE,4.78,0,2,3,4,53,6,1,1,Not Placed,0,4.333333333333333,3
13086,19,Male,B.Tech,Civil,6.99,0,3,5,6,63,6,2,0,Placed,1,5.666666666666667,5
30165,24,Male,B.Tech,CSE,7.39,1,5,9,7,78,6,3,2,Not Placed,0,7.333333333333333,10
6612,18,Female,BCA,Civil,5.49,1,3,5,7,43,5,1,3,Not Placed,0,5.666666666666667,6
19431,24,Male,B.Sc,IT,6.98,1,4,6,4,67,6,2,0,Not Placed,0,5.333333333333333,8
5036,18,Male,BCA,Civil,5.9,0,3,5,3,59,6,1,2,Not Placed,0,4.666666666666667,4
14380,24,Female,B.Tech,IT,7.44,1,5,9,5,70,3,3,2,Not Placed,0,5.666666666666667,10
40398,19,Male,B.Sc,Civil,8.92,1,4,6,6,100,6,2,0,Placed,1,6.0,8
34546,24,Male,MCA,Civil,7.29,1,2,1,5,70,5,1,1,Not Placed,0,3.6666666666666665,5
12707,20,Female,B.Sc,Civil,8.28,0,4,5,5,61,6,2,1,Placed,1,5.333333333333333,6
49335,20,Male,B.Sc,CSE,6.82,1,4,7,8,76,5,2,0,Placed,1,6.666666666666667,8
47953,19,Female,B.Sc,IT,4.5,0,2,4,6,35,6,1,2,Not Placed,0,5.333333333333333,3
17891,23,Female,MCA,ME,8.36,1,4,5,4,74,6,2,0,Not Placed,0,5.0,8
24722,20,Male,B.Tech,ECE,7.17,2,4,7,5,79,7,2,0,Placed,1,6.333333333333333,10
28629,19,Male,B.Tech,ME,7.61,0,3,4,4,77,4,1,1,Not Placed,0,4.0,4
45626,23,Male,MCA,IT,6.21,0,4,6,8,48,5,2,1,Not Placed,0,6.333333333333333,6
42983,19,Male,B.Sc,ME,8.59,0,4,6,8,69,5,2,0,Placed,1,6.333333333333333,6
2677,18,Female,MCA,Civil,8.13,1,5,8,5,84,5,3,0,Placed,1,6.0,10
15828,24,Female,B.Tech,Civil,6.29,0,3,3,7,62,4,1,2,Not Placed,0,4.666666666666667,4
24110,18,Male,MCA,ME,7.72,1,3,3,5,64,6,1,2,Not Placed,0,4.666666666666667,6
49461,19,Female,MCA,CSE,6.15,0,3,5,6,80,9,2,2,Not Placed,0,6.666666666666667,5
38072,20,Male,B.Sc,IT,8.07,3,5,8,7,97,6,3,0,Placed,1,7.0,14
13407,18,Female,BCA,CSE,6.14,0,4,6,4,56,6,2,2,Not Placed,0,5.333333333333333,6
26990,18,Female,B.Sc,ECE,8.0,2,5,8,4,92,6,3,1,Not Placed,0,6.0,12
25354,18,Female,MCA,ME,7.54,0,4,6,5,69,5,2,0,Placed,1,5.333333333333333,6
41918,24,Female,MCA,ME,6.37,1,3,5,7,56,5,1,2,Not Placed,0,5.666666666666667,6
16749,24,Female,B.Tech,CSE,7.4,1,4,5,6,79,6,2,0,Placed,1,5.666666666666667,8
33364,18,Female,B.Sc,ECE,6.98,0,3,4,6,74,6,1,2,Not Placed,0,5.333333333333333,4
5753,23,Male,B.Tech,CSE,7.43,2,5,8,6,55,6,2,2,Not Placed,0,6.666666666666667,11
13862,22,Male,B.Tech,Civil,5.67,0,2,2,4,35,4,0,1,Not Placed,0,3.3333333333333335,2
35446,22,Female,B.Sc,ECE,8.02,2,5,8,8,93,6,3,1,Placed,1,7.333333333333333,12
33632,21,Female,B.Tech,ECE,5.29,0,3,6,6,43,5,2,2,Not Placed,0,5.666666666666667,5
12316,22,Male,MCA,ME,8.03,1,5,9,3,87,4,3,0,Not Placed,0,5.333333333333333,10
20724,22,Female,B.Tech,CSE,7.48,0,4,6,5,83,3,2,1,Placed,1,4.666666666666667,6
15992,24,Male,B.Tech,Civil,7.5,0,3,4,6,84,5,2,0,Not Placed,0,5.0,5
45381,20,Male,B.Tech,Civil,5.76,0,2,3,7,62,8,1,1,Not Placed,0,6.0,3
10112,23,Male,B.Sc,IT,5.99,1,3,6,5,69,4,2,1,Not Placed,0,5.0,7
23223,22,Male,B.Tech,IT,5.11,0,3,4,5,42,7,1,2,Not Placed,0,5.333333333333333,4
26383,19,Female,MCA,Civil,8.31,0,4,5,8,73,6,2,0,Placed,1,6.333333333333333,6
11373,18,Female,B.Tech,ECE,6.86,1,4,8,3,76,6,2,0,Not Placed,0,5.666666666666667,8
37380,22,Female,B.Tech,ME,5.87,0,2,3,6,35,3,1,3,Not Placed,0,4.0,3
25498,24,Female,B.Tech,ME,6.12,0,3,5,6,51,5,1,1,Not Placed,0,5.333333333333333,4
37356,23,Male,MCA,ECE,8.87,1,5,9,5,79,5,3,1,Placed,1,6.333333333333333,10
24778,23,Female,BCA,CSE,6.72,0,4,8,5,66,6,2,1,Placed,1,6.333333333333333,6
10875,18,Female,MCA,Civil,7.26,0,4,6,5,67,4,2,0,Placed,1,5.0,6
5693,23,Male,MCA,IT,6.85,1,4,7,6,83,4,2,0,Placed,1,5.666666666666667,8
24126,21,Female,B.Tech,IT,8.66,1,6,10,4,95,5,3,0,Not Placed,0,6.333333333333333,11
18038,19,Female,B.Tech,ME,5.41,1,3,6,5,35,5,1,1,Not Placed,0,5.333333333333333,6
4179,23,Female,B.Tech,ECE,7.61,1,5,8,6,64,3,2,2,Not Placed,0,5.666666666666667,9
34000,21,Male,B.Sc,ECE,7.65,1,4,7,5,83,7,2,0,Placed,1,6.333333333333333,8
6897,20,Female,BCA,ME,7.19,2,4,5,9,78,6,2,1,Placed,1,6.666666666666667,10
39322,18,Female,MCA,CSE,8.49,1,5,9,6,91,7,3,0,Placed,1,7.333333333333333,10
27463,23,Male,B.Tech,Civil,8.69,1,5,9,7,83,6,3,0,Placed,1,7.333333333333333,10
14601,18,Male,B.Tech,ME,7.32,1,4,5,7,84,6,2,0,Placed,1,6.0,8
29741,21,Male,B.Tech,ME,6.36,0,3,3,6,54,5,1,1,Not Placed,0,4.666666666666667,4
20980,23,Female,MCA,ECE,6.59,1,4,6,6,62,7,2,1,Placed,1,6.333333333333333,8
33105,18,Male,BCA,Civil,5.71,0,2,2,5,75,5,1,1,Not Placed,0,4.0,3
6585,24,Female,B.Tech,Civil,4.5,0,2,2,5,44,6,1,2,Not Placed,0,4.333333333333333,3
34116,21,Female,B.Sc,IT,5.18,1,3,5,7,40,6,1,1,Not Placed,0,6.0,6
32267,19,Female,MCA,ECE,6.92,2,4,6,5,71,3,2,0,Placed,1,4.666666666666667,10
44061,21,Male,MCA,ECE,5.61,0,3,5,4,60,5,2,2,Not Placed,0,4.666666666666667,5
44428,22,Female,B.Tech,Civil,8.57,0,4,4,7,89,6,2,0,Not Placed,0,5.666666666666667,6
32522,20,Female,B.Tech,IT,5.99,1,3,4,5,58,4,1,3,Not Placed,0,4.333333333333333,6
10218,20,Male,B.Tech,ME,5.52,1,2,2,8,45,5,1,3,Not Placed,0,5.0,5
20436,19,Male,B.Sc,ECE,6.66,1,4,6,5,65,4,2,0,Placed,1,5.0,8
28095,19,Male,BCA,CSE,7.59,1,5,8,4,100,4,3,0,Not Placed,0,5.333333333333333,10
36335,19,Female,BCA,Civil,4.98,0,1,1,7,41,7,0,2,Not Placed,0,5.0,1
37854,21,Male,B.Tech,ECE,7.41,0,4,5,4,43,6,1,2,Not Placed,0,5.0,5
20500,19,Female,B.Sc,ME,6.67,1,4,6,4,79,5,2,0,Not Placed,0,5.0,8
26532,23,Male,B.Tech,CSE,6.1,1,4,6,7,52,7,2,1,Not Placed,0,6.666666666666667,8
45703,23,Female,B.Tech,IT,6.7,0,3,5,6,69,2,2,0,Placed,1,4.333333333333333,5
8294,18,Female,B.Sc,CSE,6.09,0,3,4,8,62,5,1,2,Not Placed,0,5.666666666666667,4
48239,23,Female,B.Tech,CSE,8.36,1,5,9,6,80,6,3,0,Placed,1,7.0,10
8652,22,Male,B.Tech,IT,6.85,1,4,6,6,73,6,2,1,Placed,1,6.0,8
44898,23,Male,B.Tech,ECE,7.65,2,4,7,10,75,7,2,2,Not Placed,0,8.0,10
16691,18,Female,MCA,ME,8.95,1,5,8,7,100,5,3,0,Placed,1,6.666666666666667,10
9642,22,Female,BCA,CSE,7.31,2,5,9,5,69,4,3,0,Placed,1,6.0,12
46958,18,Female,B.Tech,IT,7.44,1,4,7,4,80,5,2,0,Not Placed,0,5.333333333333333,8
31279,21,Female,B.Sc,ME,6.32,0,3,4,7,53,6,1,1,Not Placed,0,5.666666666666667,4
10037,18,Male,B.Sc,Civil,7.14,0,4,5,3,62,6,2,2,Not Placed,0,4.666666666666667,6
42283,20,Female,B.Sc,ME,7.48,1,3,4,5,76,5,1,1,Not Placed,0,4.666666666666667,6
36684,19,Male,B.Tech,IT,8.29,1,5,9,4,80,6,3,0,Not Placed,0,6.333333333333333,10
28679,20,Male,B.Tech,IT,6.82,0,4,7,4,74,5,2,0,Not Placed,0,5.333333333333333,6
23251,19,Female,B.Sc,ME,5.79,0,2,3,7,71,5,1,2,Not Placed,0,5.0,3
39202,21,Male,BCA,ECE,6.11,0,4,6,7,62,8,2,1,Not Placed,0,7.0,6
48160,22,Female,B.Tech,IT,8.35,2,5,7,4,82,5,2,0,Not Placed,0,5.333333333333333,11
27381,23,Male,B.Tech,Civil,7.06,0,3,3,5,75,6,1,0,Not Placed,0,4.666666666666667,4
17516,22,Female,B.Tech,Civil,8.15,0,4,6,8,84,2,2,0,Placed,1,5.333333333333333,6
43827,18,Male,B.Sc,IT,6.77,2,4,8,4,63,5,2,1,Not Placed,0,5.666666666666667,10
45629,24,Male,MCA,ECE,6.95,0,4,6,6,58,5,2,0,Placed,1,5.666666666666667,6
9428,23,Male,B.Sc,Civil,7.62,2,4,5,6,78,5,2,0,Placed,1,5.333333333333333,10
36503,20,Male,MCA,ME,7.02,0,3,4,6,67,5,1,1,Not Placed,0,5.0,4
23704,23,Male,B.Sc,ME,5.89,0,3,4,5,41,4,1,3,Not Placed,0,4.333333333333333,4
42621,23,Female,B.Tech,ECE,7.13,0,3,4,6,68,5,1,0,Not Placed,0,5.0,4
22922,24,Female,B.Tech,Civil,6.42,0,3,3,2,68,6,1,1,Not Placed,0,3.6666666666666665,4
3681,22,Male,MCA,IT,6.09,1,3,5,4,66,4,2,2,Not Placed,0,4.333333333333333,7
36597,21,Male,B.Sc,CSE,6.24,1,4,6,5,47,5,2,3,Not Placed,0,5.333333333333333,8
23002,23,Male,B.Tech,ECE,5.96,2,3,5,5,55,5,1,2,Not Placed,0,5.0,8
12497,18,Female,B.Tech,CSE,6.86,0,4,7,7,59,6,2,0,Placed,1,6.666666666666667,6
3779,20,Male,BCA,ECE,5.93,0,3,4,6,51,4,1,2,Not Placed,0,4.666666666666667,4
22312,20,Female,B.Sc,CSE,5.94,0,3,6,6,65,6,2,3,Not Placed,0,6.0,5
34288,20,Female,B.Sc,CSE,7.39,1,5,8,6,76,6,2,0,Placed,1,6.666666666666667,9
47228,21,Male,B.Sc,ECE,6.19,1,4,7,4,65,4,2,1,Not Placed,0,5.0,8
41199,19,Male,MCA,Civil,6.96,0,4,6,4,59,6,2,0,Not Placed,0,5.333333333333333,6
49852,23,Male,MCA,ME,6.9,1,3,4,5,75,7,1,0,Not Placed,0,5.333333333333333,6
10201,23,Female,MCA,Civil,7.77,2,4,7,5,83,6,2,0,Placed,1,6.0,10
44372,20,Female,MCA,ME,7.39,1,4,5,5,68,6,2,2,Not Placed,0,5.333333333333333,8
41023,18,Male,B.Sc,CSE,5.87,0,3,4,5,56,6,1,2,Not Placed,0,5.0,4
9740,21,Female,MCA,ME,6.28,1,3,5,5,65,6,2,1,Not Placed,0,5.333333333333333,7
7311,20,Female,B.Sc,ME,7.47,2,4,7,5,62,6,2,1,Placed,1,6.0,10
46231,24,Female,B.Sc,CSE,6.16,0,4,7,4,59,6,2,1,Not Placed,0,5.666666666666667,6
4793,21,Female,B.Tech,Civil,6.82,0,3,3,2,62,6,1,0,Not Placed,0,3.6666666666666665,4
15150,23,Female,B.Sc,Civil,9.32,3,5,7,6,98,5,2,0,Placed,1,6.0,13
14087,22,Male,MCA,IT,7.03,1,4,6,5,86,6,2,0,Placed,1,5.666666666666667,8
36508,20,Female,BCA,Civil,7.93,1,4,7,6,75,6,2,0,Placed,1,6.333333333333333,8
15947,21,Female,BCA,CSE,6.37,1,4,6,5,61,7,2,2,Not Placed,0,6.0,8
4096,18,Male,BCA,CSE,6.54,1,4,8,7,58,8,2,0,Placed,1,7.666666666666667,8
33584,19,Male,MCA,ME,6.23,0,3,5,6,62,6,2,1,Not Placed,0,5.666666666666667,5
2901,22,Female,B.Tech,ECE,7.35,1,4,6,3,86,5,2,2,Not Placed,0,4.666666666666667,8
23089,23,Female,MCA,ME,7.15,0,3,3,4,65,5,1,0,Not Placed,0,4.0,4
45841,21,Female,B.Tech,Civil,5.82,0,2,2,5,69,4,1,3,Not Placed,0,3.6666666666666665,3
49474,23,Female,B.Tech,ECE,9.0,3,6,9,8,87,5,3,0,Placed,1,7.333333333333333,15
12466,19,Female,B.Tech,ME,7.61,0,4,6,6,74,6,2,0,Placed,1,6.0,6
5673,20,Female,BCA,Civil,8.7,0,4,4,6,89,6,2,1,Not Placed,0,5.333333333333333,6
1248,19,Male,MCA,ME,7.09,1,4,5,5,56,6,1,2,Not Placed,0,5.333333333333333,7
19726,22,Male,BCA,ECE,6.82,1,3,5,3,71,3,2,1,Not Placed,0,3.6666666666666665,7
43385,24,Female,B.Tech,Civil,8.44,1,4,5,4,91,6,2,0,Not Placed,0,5.0,8
47629,24,Female,B.Sc,CSE,7.62,1,5,10,6,87,5,3,0,Placed,1,7.0,10
48340,21,Female,B.Tech,ECE,7.83,2,4,7,7,84,6,2,1,Placed,1,6.666666666666667,10
22739,18,Male,BCA,CSE,7.2,2,4,5,3,74,4,2,0,Not Placed,0,4.0,10
11160,22,Male,B.Tech,ME,8.64,1,5,9,7,96,6,3,0,Placed,1,7.333333333333333,10
32665,20,Male,MCA,ME,7.15,0,3,3,7,82,6,1,0,Not Placed,0,5.333333333333333,4
23979,20,Male,B.Tech,IT,7.0,1,3,4,6,87,5,2,0,Not Placed,0,5.0,7
33437,21,Female,MCA,Civil,8.08,2,5,7,8,70,7,2,0,Placed,1,7.333333333333333,11
6767,24,Female,B.Tech,IT,7.8,2,5,8,7,82,7,3,2,Not Placed,0,7.333333333333333,12
17039,20,Male,B.Tech,IT,7.08,0,3,3,7,61,5,1,2,Not Placed,0,5.0,4
31602,18,Male,B.Sc,ME,7.15,2,4,7,6,67,6,2,0,Placed,1,6.333333333333333,10
22929,20,Female,B.Sc,Civil,8.71,1,5,9,4,86,5,3,0,Not Placed,0,6.0,10
46460,19,Female,B.Sc,CSE,5.85,0,3,5,6,59,4,1,3,Not Placed,0,5.0,4
29561,18,Male,B.Tech,CSE,5.54,1,3,6,6,70,6,2,3,Not Placed,0,6.0,7
45002,24,Male,B.Sc,Civil,8.3,1,4,5,6,54,6,1,0,Not Placed,0,5.666666666666667,7
13566,18,Female,B.Sc,CSE,6.68,1,5,10,4,59,4,3,1,Not Placed,0,6.0,10
40204,22,Female,BCA,CSE,6.36,0,4,7,4,79,7,2,1,Not Placed,0,6.0,6
15689,22,Male,BCA,Civil,6.56,0,3,3,5,66,7,1,1,Not Placed,0,5.0,4
40748,18,Male,MCA,CSE,7.3,1,5,8,7,75,5,2,0,Placed,1,6.666666666666667,9
31686,18,Female,BCA,Civil,5.65,1,2,1,4,72,5,1,2,Not Placed,0,3.3333333333333335,5
37785,20,Male,B.Tech,IT,5.48,0,3,5,5,60,4,2,1,Not Placed,0,4.666666666666667,5
11573,22,Male,BCA,ME,7.54,2,5,8,6,70,5,2,2,Not Placed,0,6.333333333333333,11
20796,21,Female,B.Sc,IT,8.02,2,5,7,5,78,6,2,0,Placed,1,6.0,11
11733,21,Female,MCA,IT,7.44,1,5,10,5,72,6,3,2,Not Placed,0,7.0,10
33462,23,Male,MCA,Civil,5.78,1,3,5,4,59,6,1,2,Not Placed,0,5.0,6
31062,22,Male,MCA,ECE,7.48,1,4,5,4,72,4,2,0,Not Placed,0,4.333333333333333,8
35886,19,Female,B.Sc,CSE,6.73,1,3,4,8,72,6,1,0,Not Placed,0,6.0,6
1084,24,Female,B.Tech,ECE,7.31,2,4,7,5,85,5,2,0,Placed,1,5.666666666666667,10
11817,18,Male,BCA,IT,7.36,2,5,8,6,81,6,3,0,Placed,1,6.666666666666667,12
41631,23,Female,B.Tech,ECE,9.79,1,5,8,3,100,6,3,1,Not Placed,0,5.666666666666667,10
10294,22,Female,B.Tech,Civil,5.21,0,3,5,6,58,6,1,3,Not Placed,0,5.666666666666667,4
49130,19,Male,B.Tech,CSE,7.48,3,5,8,6,100,4,3,0,Placed,1,6.0,14
19025,20,Male,B.Tech,CSE,6.12,0,4,8,4,57,5,2,3,Not Placed,0,5.666666666666667,6
43045,21,Male,MCA,ECE,7.28,0,4,6,6,71,5,2,0,Placed,1,5.666666666666667,6
32967,21,Male,BCA,Civil,6.19,1,3,3,7,52,4,1,3,Not Placed,0,4.666666666666667,6
20407,22,Female,B.Tech,ECE,7.56,0,3,4,4,81,4,2,0,Not Placed,0,4.0,5
2500,23,Female,B.Tech,CSE,6.56,1,4,7,4,72,5,2,1,Not Placed,0,5.333333333333333,8
44335,24,Female,BCA,ECE,7.23,2,4,5,5,79,3,2,0,Placed,1,4.333333333333333,10
33373,23,Female,MCA,ECE,7.39,0,4,5,6,67,4,2,2,Not Placed,0,5.0,6
23805,24,Male,B.Tech,IT,6.15,0,3,3,5,42,6,1,3,Not Placed,0,4.666666666666667,4
10133,21,Female,MCA,ME,6.22,0,3,5,6,65,7,2,1,Not Placed,0,6.0,5
15952,24,Male,B.Sc,Civil,7.26,1,4,6,5,86,5,2,1,Placed,1,5.333333333333333,8
26725,18,Female,BCA,Civil,7.01,0,2,1,6,70,8,1,0,Not Placed,0,5.0,3
5910,24,Female,MCA,Civil,4.87,0,2,2,7,50,5,1,2,Not Placed,0,4.666666666666667,3
37886,22,Female,MCA,CSE,6.87,0,4,6,4,60,6,2,0,Not Placed,0,5.333333333333333,6
32027,23,Female,B.Sc,ME,8.27,3,5,8,7,75,6,2,0,Placed,1,7.0,13
48248,23,Male,BCA,IT,6.37,0,4,7,9,59,6,2,2,Not Placed,0,7.333333333333333,6
35274,20,Female,B.Sc,CSE,9.48,1,5,7,5,83,5,2,1,Placed,1,5.666666666666667,9
43879,24,Male,B.Tech,Civil,6.76,0,3,4,4,61,4,1,0,Not Placed,0,4.0,4
28536,23,Female,B.Sc,ECE,6.66,0,3,4,6,61,6,1,0,Not Placed,0,5.333333333333333,4
4397,18,Male,BCA,ME,8.06,0,3,3,6,70,6,1,0,Not Placed,0,5.0,4
49564,18,Male,B.Sc,Civil,5.09,1,3,5,4,52,6,1,1,Not Placed,0,5.0,6
18753,24,Female,B.Tech,ME,7.42,1,3,4,2,78,5,1,0,Not Placed,0,3.6666666666666665,6
19543,24,Male,MCA,ECE,6.17,0,3,4,6,64,6,1,1,Not Placed,0,5.333333333333333,4
30458,18,Female,BCA,CSE,7.31,0,4,6,6,57,4,2,0,Placed,1,5.333333333333333,6
39064,22,Female,BCA,CSE,9.12,1,5,8,4,96,5,3,1,Not Placed,0,5.666666666666667,10
11183,18,Female,MCA,ME,9.01,0,4,5,5,79,6,2,0,Placed,1,5.333333333333333,6
48056,20,Female,BCA,ME,9.03,2,5,7,5,99,6,2,0,Placed,1,6.0,11
28227,19,Female,B.Tech,IT,7.65,2,4,6,5,75,5,2,0,Placed,1,5.333333333333333,10
8205,24,Female,BCA,ME,5.91,1,2,2,4,66,6,1,3,Not Placed,0,4.0,5
21515,21,Female,B.Sc,ECE,7.78,1,4,6,5,73,7,2,0,Placed,1,6.0,8
10584,22,Female,MCA,ECE,7.37,0,3,4,4,76,6,1,1,Not Placed,0,4.666666666666667,4
19356,18,Female,B.Sc,ME,5.5,0,2,1,5,65,6,1,2,Not Placed,0,4.0,3
12111,20,Female,MCA,IT,5.52,0,4,8,6,79,6,2,1,Not Placed,0,6.666666666666667,6
29319,21,Male,B.Tech,IT,8.09,1,5,9,4,72,7,3,0,Not Placed,0,6.666666666666667,10
46110,24,Male,B.Sc,ECE,6.83,1,4,7,6,73,4,2,0,Placed,1,5.666666666666667,8
5526,20,Male,BCA,IT,8.28,2,5,8,4,85,7,3,0,Not Placed,0,6.333333333333333,12
34631,22,Female,B.Sc,CSE,7.18,0,4,6,4,57,6,2,1,Not Placed,0,5.333333333333333,6
44173,21,Female,B.Sc,IT,6.52,2,4,6,7,72,6,2,1,Placed,1,6.333333333333333,10
18560,23,Female,B.Tech,ME,7.22,0,4,5,7,78,6,2,2,Not Placed,0,6.0,6
23288,19,Male,MCA,ECE,6.65,0,3,5,1,84,6,2,2,Not Placed,0,4.0,5
28581,20,Male,BCA,Civil,7.26,0,4,6,4,74,6,2,1,Not Placed,0,5.333333333333333,6
29003,23,Female,BCA,ME,6.06,0,3,4,5,68,5,1,1,Not Placed,0,4.666666666666667,4
42244,21,Male,B.Sc,IT,5.4,0,3,6,5,55,3,2,2,Not Placed,0,4.666666666666667,5
34232,24,Female,B.Tech,CSE,6.7,0,4,7,7,57,4,2,0,Placed,1,6.0,6
16685,19,Male,BCA,ECE,6.84,0,4,6,6,48,6,2,0,Not Placed,0,6.0,6
35863,19,Male,BCA,CSE,6.64,1,4,7,7,75,5,2,2,Not Placed,0,6.333333333333333,8
